Course Title,Course Subject,A+,A,Total 4.0,Total A,Total Kids,Percent 4.0,Percent A,ACP,HUM,SSBS,CW,CNW,Credit Hours
CEE340,CEE,1,9,10,28,60,0.16666666666666666,0.4666666666666667,NO,NO,NO,NO,NO,3
CEE350,CEE,3,15,18,23,50,0.36,0.46,NO,NO,NO,NO,NO,3
CEE360,CEE,9,12,21,37,123,0.17073170731707318,0.3008130081300813,NO,NO,NO,NO,NO,3
CEE380,CEE,4,3,7,17,58,0.1206896551724138,0.29310344827586204,NO,NO,NO,NO,NO,3
CEE401,CEE,8,4,12,15,21,0.5714285714285714,0.7142857142857143,NO,NO,NO,NO,NO,4
CEE406,CEE,0,8,8,16,40,0.2,0.4,NO,NO,NO,NO,NO,3
CEE408,CEE,4,2,6,9,32,0.1875,0.28125,NO,NO,NO,NO,NO,3
CEE409,CEE,7,22,29,29,34,0.8529411764705882,0.8529411764705882,NO,NO,NO,NO,NO,3
CEE416,CEE,0,3,3,10,37,0.08108108108108109,0.2702702702702703,NO,NO,NO,NO,NO,3
CEE421,CEE,8,42,50,118,161,0.3105590062111801,0.7329192546583851,NO,NO,NO,NO,NO,3
CEE434,CEE,5,23,28,31,35,0.8,0.8857142857142857,NO,NO,NO,NO,NO,3
CEE437,CEE,2,5,7,14,31,0.22580645161290322,0.45161290322580644,NO,NO,NO,NO,NO,3
CEE442,CEE,5,14,19,23,28,0.6785714285714286,0.8214285714285714,NO,NO,NO,NO,NO,3
CEE443,CEE,0,18,18,25,31,0.5806451612903226,0.8064516129032258,NO,NO,NO,NO,NO,4
CEE446,CEE,2,5,7,9,28,0.25,0.32142857142857145,NO,NO,NO,NO,NO,4
CEE450,CEE,3,11,14,21,32,0.4375,0.65625,NO,NO,NO,NO,NO,3
CEE457,CEE,6,11,17,23,30,0.5666666666666667,0.7666666666666667,NO,NO,NO,NO,NO,3
CEE460,CEE,0,63,63,78,100,0.63,0.78,NO,NO,NO,NO,NO,3
CEE461,CEE,2,11,13,23,48,0.2708333333333333,0.4791666666666667,NO,NO,NO,NO,NO,3
CEE463,CEE,2,31,33,47,84,0.39285714285714285,0.5595238095238095,NO,NO,NO,NO,NO,3
CEE465,CEE,2,6,8,16,49,0.16326530612244897,0.32653061224489793,NO,NO,NO,NO,NO,3
CEE470,CEE,4,8,12,28,72,0.16666666666666666,0.3888888888888889,NO,NO,NO,NO,NO,4
CEE471,CEE,4,9,13,20,77,0.16883116883116883,0.2597402597402597,NO,NO,NO,NO,NO,3
CEE472,CEE,16,24,40,59,97,0.41237113402061853,0.6082474226804123,NO,NO,NO,NO,NO,3
CEE483,CEE,0,11,11,11,30,0.36666666666666664,0.36666666666666664,NO,NO,NO,NO,NO,4
CEE498,CEE,15,108,123,159,174,0.7068965517241379,0.9137931034482759,NO,NO,NO,NO,NO,1
CEE507,CEE,4,14,18,23,31,0.5806451612903226,0.7419354838709677,NO,NO,NO,NO,NO,4
CEE508,CEE,1,4,5,16,32,0.15625,0.5,NO,NO,NO,NO,NO,4
CEE525,CEE,0,50,50,72,84,0.5952380952380952,0.8571428571428571,NO,NO,NO,NO,NO,4
CEE560,CEE,1,6,7,16,29,0.2413793103448276,0.5517241379310345,NO,NO,NO,NO,NO,4
CEE575,CEE,2,11,13,17,22,0.5909090909090909,0.7727272727272727,NO,NO,NO,NO,NO,4
CEE590,CEE,2,4,6,10,21,0.2857142857142857,0.47619047619047616,NO,NO,NO,NO,NO,4
CEE598,CEE,10,39,49,57,71,0.6901408450704225,0.8028169014084507,NO,NO,NO,NO,NO,1
CHBE221,CHBE,6,27,33,48,192,0.171875,0.25,NO,NO,NO,NO,NO,3
CHBE321,CHBE,8,21,29,46,112,0.25892857142857145,0.4107142857142857,NO,NO,NO,NO,NO,4
CHBE421,CHBE,2,18,20,32,113,0.17699115044247787,0.2831858407079646,NO,NO,NO,NO,NO,4
CHBE422,CHBE,6,9,15,16,41,0.36585365853658536,0.3902439024390244,NO,NO,NO,NO,NO,4
CHBE424,CHBE,0,18,18,20,55,0.32727272727272727,0.36363636363636365,NO,NO,NO,NO,NO,3
CHBE430,CHBE,0,13,13,17,73,0.1780821917808219,0.2328767123287671,Yes,NO,NO,NO,NO,4
CHBE431,CHBE,2,9,11,23,72,0.1527777777777778,0.3194444444444444,Yes,NO,NO,NO,NO,4
CHBE440,CHBE,0,6,6,29,100,0.06,0.29,NO,NO,NO,NO,NO,3
CHBE473,CHBE,1,11,12,12,40,0.3,0.3,NO,NO,NO,NO,NO,3
CHBE475,CHBE,0,6,6,19,42,0.14285714285714285,0.4523809523809524,NO,NO,NO,NO,NO,3
CHBE521,CHBE,2,14,16,19,30,0.5333333333333333,0.6333333333333333,NO,NO,NO,NO,NO,3
CHEM101,CHEM,4,99,103,153,638,0.1614420062695925,0.23981191222570533,NO,NO,NO,NO,NO,3
CHEM102,CHEM,35,205,240,377,2174,0.11039558417663294,0.1734130634774609,NO,NO,NO,NO,NO,3
CHEM103,CHEM,651,803,1454,1734,2307,0.6302557433896836,0.7516254876462939,NO,NO,NO,NO,NO,1
CHEM104,CHEM,36,57,93,125,642,0.14485981308411214,0.19470404984423675,NO,NO,NO,NO,NO,3
CHEM105,CHEM,59,294,353,458,644,0.5481366459627329,0.7111801242236024,NO,NO,NO,NO,NO,1
CHEM199,CHEM,39,318,357,372,387,0.9224806201550387,0.9612403100775194,NO,NO,NO,NO,NO,0
CHEM202,CHEM,4,30,34,59,278,0.1223021582733813,0.21223021582733814,NO,NO,NO,NO,NO,3
CHEM203,CHEM,10,52,62,81,282,0.2198581560283688,0.2872340425531915,NO,NO,NO,NO,NO,2
CHEM222,CHEM,3,43,46,69,115,0.4,0.6,NO,NO,NO,NO,NO,2
CHEM223,CHEM,5,21,26,26,105,0.24761904761904763,0.24761904761904763,NO,NO,NO,NO,NO,2
CHEM232,CHEM,13,74,87,128,635,0.13700787401574804,0.2015748031496063,NO,NO,NO,NO,NO,0
CHEM233,CHEM,30,86,116,205,419,0.27684964200477324,0.4892601431980907,NO,NO,NO,NO,NO,2
CHEM236,CHEM,1,38,39,51,208,0.1875,0.24519230769230768,NO,NO,NO,NO,NO,4
CHEM237,CHEM,6,25,31,49,165,0.18787878787878787,0.296969696969697,NO,NO,NO,NO,NO,2
CHEM312,CHEM,5,16,21,25,64,0.328125,0.390625,NO,NO,NO,NO,NO,3
CHEM315,CHEM,2,17,19,28,78,0.24358974358974358,0.358974358974359,NO,NO,NO,NO,NO,2
CHEM317,CHEM,0,4,4,9,31,0.12903225806451613,0.2903225806451613,NO,NO,NO,NO,NO,3
CHEM332,CHEM,4,15,19,31,142,0.13380281690140844,0.21830985915492956,NO,NO,NO,NO,NO,4
CHEM420,CHEM,0,7,7,20,160,0.04375,0.125,NO,NO,NO,NO,NO,2
CHEM440,CHEM,9,29,38,47,139,0.2733812949640288,0.3381294964028777,NO,NO,NO,NO,NO,4
CHEM442,CHEM,12,45,57,71,166,0.3433734939759036,0.42771084337349397,NO,NO,NO,NO,NO,4
CHEM474,CHEM,7,8,15,20,56,0.26785714285714285,0.35714285714285715,NO,NO,NO,NO,NO,3
CHEM532,CHEM,2,11,13,19,39,0.3333333333333333,0.48717948717948717,NO,NO,NO,NO,NO,4
CHEM534,CHEM,4,3,7,9,31,0.22580645161290322,0.2903225806451613,NO,NO,NO,NO,NO,4
CHEM570,CHEM,5,9,14,21,32,0.4375,0.65625,NO,NO,NO,NO,NO,4
CHEM584,CHEM,0,4,4,10,25,0.16,0.4,NO,NO,NO,NO,NO,4
CHLH100,CHLH,61,106,167,249,353,0.4730878186968839,0.7053824362606232,NO,NO,Yes,NO,NO,3
CHLH101,CHLH,79,62,141,171,232,0.6077586206896551,0.7370689655172413,NO,NO,Yes,NO,NO,3
CHLH125,CHLH,34,85,119,119,138,0.8623188405797102,0.8623188405797102,NO,NO,NO,NO,NO,1
CHLH199,CHLH,3,24,27,34,36,0.75,0.9444444444444444,NO,NO,NO,NO,NO,1
CHLH200,CHLH,0,40,40,40,69,0.5797101449275363,0.5797101449275363,NO,NO,NO,NO,NO,2
CHLH206,CHLH,52,306,358,456,625,0.5728,0.7296,NO,NO,NO,NO,NO,2
CHLH210,CHLH,14,65,79,99,149,0.5302013422818792,0.6644295302013423,NO,NO,NO,NO,NO,2
CHLH243,CHLH,213,206,419,435,582,0.7199312714776632,0.7474226804123711,NO,NO,NO,NO,NO,2
CHLH244,CHLH,0,3,3,6,21,0.14285714285714285,0.2857142857142857,NO,NO,NO,NO,NO,3
CHLH250,CHLH,15,38,53,91,130,0.4076923076923077,0.7,NO,NO,NO,NO,NO,3
CHLH260,CHLH,6,101,107,154,255,0.4196078431372549,0.6039215686274509,NO,Yes,NO,NO,NO,3
CHLH274,CHLH,11,8,19,43,119,0.15966386554621848,0.36134453781512604,NO,NO,NO,NO,NO,3
CHLH304,CHLH,40,43,83,106,133,0.6240601503759399,0.7969924812030075,Yes,NO,Yes,NO,NO,4
CHLH380,CHLH,0,79,79,84,94,0.8404255319148937,0.8936170212765957,NO,NO,NO,NO,NO,1
CHLH404,CHLH,0,20,20,20,27,0.7407407407407407,0.7407407407407407,NO,NO,NO,NO,NO,3
CHLH410,CHLH,37,42,79,99,122,0.6475409836065574,0.8114754098360656,NO,NO,NO,NO,NO,4
CHLH415,CHLH,2,37,39,49,64,0.609375,0.765625,NO,NO,NO,NO,NO,3
CHLH421,CHLH,33,32,65,88,109,0.5963302752293578,0.8073394495412844,NO,NO,NO,NO,NO,3
CHLH455,CHLH,15,43,58,66,91,0.6373626373626373,0.7252747252747253,NO,NO,NO,NO,NO,3
CHLH456,CHLH,25,27,52,67,82,0.6341463414634146,0.8170731707317073,NO,NO,NO,NO,NO,2
CHLH457,CHLH,10,37,47,57,71,0.6619718309859155,0.8028169014084507,NO,NO,NO,NO,NO,3
CHLH573,CHLH,0,9,9,19,24,0.375,0.7916666666666666,NO,NO,NO,NO,NO,4
CI335,CI,7,42,49,52,59,0.8305084745762712,0.8813559322033898,NO,NO,NO,NO,NO,1
CI401,CI,9,25,34,38,49,0.6938775510204082,0.7755102040816326,NO,NO,NO,NO,NO,3
CI403,CI,0,16,16,16,31,0.5161290322580645,0.5161290322580645,NO,NO,NO,NO,NO,3
CI405,CI,0,59,59,83,105,0.5619047619047619,0.7904761904761904,NO,NO,NO,NO,NO,2
CI406,CI,1,48,49,79,106,0.46226415094339623,0.7452830188679245,NO,NO,NO,NO,NO,4
CI415,CI,1,47,48,59,74,0.6486486486486487,0.7972972972972973,NO,NO,NO,NO,NO,3
CI430,CI,17,76,93,95,105,0.8857142857142857,0.9047619047619048,NO,NO,NO,NO,NO,3
CI432,CI,14,35,49,52,54,0.9074074074074074,0.9629629629629629,NO,NO,NO,NO,NO,3
